SMILES,prediction
CC(=NNC(=O)c1ccc(C(F)(F)F)cc1)C(=O)NCc1ccc(-c2ccccc2)cc1,0.3707595765590668
Cc1cccc(NC(=O)NS(=O)(=O)c2ccc3c(c2)NC(=O)CO3)c1Cl,0.43272751569747925
CC(C)=CC1CCC(O)C2=C1c1c(O)cccc1C(C)(C)C2=O,0.8275960087776184
CC(C)NC(=O)CSC1C(=O)C([N+](=O)[O-])CNC(=O)C1SCCc1ccccc1,0.2589711546897888
O=C(NCCc1ccc(Cl)nc1)c1ccc(-c2ccccc2)nc1[N+](=O)[O-],0.20017120242118835
O=C(NC1CCSCC1=S)n1c(-c2ccccc2)nc2ccccc2c1=O,0.19928070902824402
CN(C)CCc1ccc(C2CCN(C3CC(=NOC4CC4)Oc4ccccc43)CC2)cc1,0.997357189655304
CN(C)C1CCN(c2ccccc2Oc2ncc(-c3ccc(F)cc3)cn2)CC1,0.6489777565002441
CC(=O)N1CCC(c2cccc(-c3cnc(N)nc3C)n2)CC1,0.7792346477508545
CCn1cncn1,0.4061266779899597
COc1cc(Cl)c(Cl)c(CN(C)Cc2ccc(C(=O)O)nc2)c1,0.631722629070282
NC(=O)c1ccc(NC(=S)Nc2nc(-c3ccncc3)cs2)cc1,0.208048015832901
NCC1CCC(C(=O)Nc2ccccc2)C1,0.8005033731460571
CC(C)CCn1cc(-c2ccnc3c(C4(C(=O)O)CCCCC4)ccnc23)nn1,0.7404131889343262
CCOCCCCOc1ccc(C(=O)NN=Cc2cccs2)cc1Cl,0.7136929035186768
COC(=O)C(Cc1ccccc1)OCc1ccccc1,0.4725779891014099
CC1(CO)NC(=S)N(Cc2ccccc2F)C1=O,0.7837690114974976
CC(C)C(=O)Nc1ccc2c(c1)CCC1(C)C(CCCC1(C)C)CO2,0.39985305070877075
CCN(Cc1ccccc1Cl)C(=O)Nc1ccc(C)cc1C,0.5893422365188599
COc1cnc2c(c1)NC(=O)N(C(=O)NC1=NCCNC1=O)C2=Cc1ccc(CO)cc1,0.0002652847033459693
COc1ccc(Oc2ncccc2Cl)c(Cl)c1,0.3898283839225769
COc1ccc(CN2CC(c3ccc(OC)cc3)CC2=O)cc1,0.40810471773147583
CCNC(=O)c1csc(NC(=O)N(CC)CCc2ccc(F)cc2)c1CF,0.40541067719459534
C#CC(C)(C)CCC1(C(C)C)CCCC(=O)OC1CC=C,0.5691707730293274
CC(=O)NCCCn1c(-c2ccc(O)cc2)c2c(=O)n1C(=O)C=C2,0.6670319437980652
CC(C)CCn1cc(-c2ccnc3c(C4(C(=O)O)CCCCC4)ccnc23)nn1,0.7404131889343262
COc1ccc(C)c(-c2nc(N)c3c(c2C)C(=O)N3CCC(=O)NCCc2ccccc2)c1,0.1957734376192093
CC(C)CCOC(=O)c1ccccc1C(=O)N1CCc2ncc(C(=O)N3CCOCC3)cc2C1,0.02350304275751114
CCCCCCCCCCCCCCCCCC(=O)N1CCc2ccc(C(=O)O)cc2C1,0.8003462553024292
CC(NC(=O)C=Cc1ccccc1)c1ccccc1,0.8185585141181946
CCC(c1ccc(C(N)=O)cc1)N1C(=O)N(CCCc2ccccc2)C1=O,0.7448391914367676
CCC(=O)C1(C)CCC(C)N=C1c1ccc([N+](=O)[O-])nn1,0.886623203754425
O=C(NC1CCOCC1)N1CCN(c2cccnc2)CC1,0.19876964390277863
CCOc1ccc(-c2cc(Cc3ccccc3)c3nc(-c4cccc(OC)c4)ccc3n2)cc1,0.3283277750015259
CCCCC(=Nc1ccccc1Cl)c1ccccc1,0.9719058275222778
CC(=O)N1CCN(c2ccc(OC(=O)CCN3CCCN(c4ccccc4)CC3)cc2)CC1,0.5685144662857056
CCCN(c1ccc(C)cc1)S(=O)(=O)c1cccc(C(F)(F)F)c1,0.9943529367446899
CCCC(=NOC(=O)C1CCCCCN1)C(CCC(C)C)NC(=O)c1cccc2sccc12,0.7488729357719421
O=C(NCCCN1CCN(Cc2cccn3cccc23)CC1)c1ccccc1,0.6110206842422485
Cc1ccc(C)c(C(=O)N2CCN(c3ccc(OCCF)cc3)CC2)c1,0.5993662476539612
CCOC(=O)c1cn2c(-c3ccc(C)cc3C(=O)Nc3ccc(C(C)=O)cc3)nn12,0.12709806859493256
C=CCOc1ccc(C(=O)Nc2c(C)nn(C)c2C)cn1,0.39315447211265564
CCCCCCC=C(C)C(=O)c1ccccc1S(=O)(=O)c1ccccc1,0.748614490032196
