SMILES,prediction
CCCN(CCC)C1CCc2ccc3[nH]cc(SC)c3c2C1,0.985636830329895
CN(C1C(CCc2ccc(O)cc12)N1CCCC1)C(=O)Cc1ccc(Cl)c(Cl)c1,0.4051547944545746
Oc1cc2C(CNCCc2c(Br)c1O)c1ccccc1,0.7275105118751526
CC(N1CCN(CC1)c1cccc(c1)C(F)(F)F)C(=O)N1CCc2ccccc12,0.9994570016860962
CCCNC1CCc2ccc3[nH]ccc3c2C1,0.9513721466064453
CCCN(CCC)C1CCc2c(C1)ccc(OC)c2OC,0.9985952377319336
O=C1N=C(CCCCN2CCN(CC2)c2ccc3ccccc3n2)NC2=C1CCCC2,0.740710437297821
OCC1(CCN(Cc2c[nH]c3ccccc23)CC1)c1ccc(Cl)cc1,0.40144452452659607
Cc1ccc(cn1)C(=O)NC1CCC(CCN2CCC(CC2)c2cccc3OCCc23)CC1,0.9996315240859985
O=CNC1CCC(CCN2CCC(CC2)c2coc3ccccc23)CC1,0.9898948669433594
CCCN1CCCC2Cc3c[nH]cc3CC12,0.9953340291976929
Clc1cccc(N2CCN(CCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,0.8043769001960754
CSc1ccccc1C1CN2CCCC2c2ccccc12,0.442971408367157
CN(C)C1CC(c2ccc(O)cc12)c1ccc(Cl)c(Cl)c1,0.8329496383666992
Clc1ccc(cc1)N1CCN(CCCc2cc3ccccc3o2)CC1,0.8980637788772583
Cc1[nH]c2ccccc2c1CCCN1CCC(CC1)c1noc2ccc(O)cc12,0.9997280240058899
CCCN(CCCCNC(=O)c1ccccc1OC)C1COc2cccc(OC)c2C1,0.9987173080444336
Clc1ccc(CC(=O)N2CCCCC2CN2CCC=CC2)cc1Cl,0.5982741117477417
Fc1ccc(cc1)C(CCCN1CCCCC1)c1ccc(F)cc1,0.596521258354187
CN(C)c1ccc(C=CCN2CCc3cc(Cl)c(O)cc3C(C2)c2ccccc2)cc1,0.6035500764846802
Cc1ccc(cc1)C1=CCN(CCCC2=NC(=O)c3ccccc3N2)CC1,0.9993995428085327
COc1ccc(cc1)C(CNCCc1cc(Cl)cc(Cl)c1)N1CCN(CC1)C1CCCCC1,0.9991241693496704
